reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
88e145ca-dd6f-47f4-8b2e-937914924a14,Ma'ruf Zainurohman,https://play-lh.googleusercontent.com/a/ACg8ocKe5gndKTBTlhshimjoaPFVKuXuk8CCQIhLrZMrTRdFnZEKsA=mo,"gue order pake saldo speedcash, gabisa² katanya di sistem terbaca fake GPS. lah kalo kaya gitu trus gimana padahal ga pake fake GPS. bayarnya juga pake saldo bukan cash. gimana mau rame kalo sistemnya aja kaya gitu wkwk",1,0,2.0.18,2021-04-29 20:11:28,,,2.0.18
05892de0-0151-4763-a96b-d3333853e167,Juna Jani,https://play-lh.googleusercontent.com/a/ACg8ocLSDZ10c9pcqhaDtSZ3dp5CqKHLjyD3SjHW_MAffEIGMQi0DQ=mo,Dafar driver lewat online nya gak di acc... Apa harus ke kantor langsung?,5,3,,2021-04-29 19:53:30,,,
925f48b4-4e22-4386-8e27-9a71d983b484,Fitriani Dewi,https://play-lh.googleusercontent.com/a-/ALV-UjVCLqQNTgsuVFM6C8dyStCEBrT6J4J0qMPGBwTrWH6b74AeS596,Haloo saya baru pertama kali nyoba aplikasi ini tapi kok susah bgt yah daftarnya? Nmr kode PINnya tidak ada yang masuk pdahal nmr saya masih aktif. Tolong solusinya bagaimana? Saya sudah uninstall trus install lagi tapi tetap bgitu tidak ad perubahan sama sekali,1,0,2.0.18,2021-04-29 04:19:26,"Hai Kak Fitriani Dewi, makasih ya atas rating dan reviewnya. Silahkan bisa pilih lupa pin ya kak nanti akan ada notifikasi pin masuk. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:45:54,2.0.18
2e230887-d32d-4ad3-b20a-d02e54bc92d0,Kenny Erost,https://play-lh.googleusercontent.com/a/ACg8ocI96VcgAdnYNiu1NtmnCteb_2kOJ8NwuHQ2IaDyitiXCxo7YQ=mo,jos,5,2,,2021-04-29 00:07:04,"Hai Kak Kenny Erost, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:29:39,
c4df8aad-279c-4337-975d-cf67767d37a4,Aris Langit,https://play-lh.googleusercontent.com/a/ACg8ocLiuLAI3mvyOUCdCoBawmGCT58pYMj2rUh3dbq2axhe4Msacw=mo,Mantap,5,2,2.0.18,2021-04-28 22:08:08,"Hai Kak Aris Langit, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:32:16,2.0.18
2cfe9f38-1f83-4792-b427-2c79cd80ed75,Rudri Anisya,https://play-lh.googleusercontent.com/a-/ALV-UjUFSnUTEsrfHqf1aKOqgLr5jyw4J9aY4D1ajQX24_7u1wvf_OQ6,Tidak komunikatif drivernya,1,0,,2021-04-28 17:01:19,"Hai Kak Rudri Anisya, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:43:59,
990f1f6e-24f5-4e2c-8bd9-fa3f692bbb61,iraanggraini siregar,https://play-lh.googleusercontent.com/a-/ALV-UjUkDwq0oBUHTYkx5HYmn08GdIQg4AXEluUzJfn_oc_kVs_EO7gHXA,"Penghitungan jaraknya suka berubah ubah. Di apps lain cuma 6 km, di jogja kita ampe 9 km.",3,1,2.0.18,2021-04-28 15:19:30,"Hai Kak iraanggraini siregar, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:43:43,2.0.18
837b43be-b240-4107-9de5-2058e759d5a2,Herdiana Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjWzIMa_5q46MfD4slUypMpRVGJVc4WL5CN7nwnlEvTkKzEAG9Nz,"Tolong Driver yang seenaknya cancel customer segera di banned atau blokir. Buat kami sebagai customer tidak nyaman dan kecewa. Untuk promo tolong di perpanjang, agar kami makin nyaman memakai aplikasi jogjakita",3,3,2.0.18,2021-04-28 13:57:58,"Hai Kak Herdiana Hidayat, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:36:20,2.0.18
860d564e-8a98-458c-91d5-7ddb7e7b0e2e,abror akhmad,https://play-lh.googleusercontent.com/a-/ALV-UjVzTV5OFvMK7lg5tufDMrtATFe6sbrSBM307qgGp6V6WEHhtHfw,aplikasi sering error,5,3,2.0.16,2021-04-28 13:42:51,"Hai Kak abror akhmad, makasih atas rating dan reviewnya. Silahkan jaringan dipastikan stabil ya kak. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:35:17,2.0.16
0e15b369-de08-4cb3-a3f2-2ee76d35f7eb,Risa Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocIZYJkuXVZJ7HruyIiDCuXaIvZj3nrbTnlWT995O7OZD0iTHg=mo,Sangat membantu untuk saya saat kondisi sekaranga dengan tarif yang sangat terjangkau dikocek saya..lanjutkan jogjakita terus maju untuk jogjakita khususnya untuk masyarakat jogja..,5,4,2.0.18,2021-04-28 11:45:25,"Hai Kak Risa Setiawan, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:32:54,2.0.18
933ddebe-6b62-4aa2-9756-5eaea4b63887,hans nurhandonokh,https://play-lh.googleusercontent.com/a-/ALV-UjXOFxekTQ9nSwlt2Rn-CILTO8IEohorehcedcYlI1shfaCZOyU,Murah gilak,5,2,2.0.18,2021-04-28 11:40:33,"Hai Kak hans nurhandonokh, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:27:04,2.0.18
d0036c8c-06f8-423f-bb44-521d0b3dc4a4,Kang Bowo,https://play-lh.googleusercontent.com/a/ACg8ocKBmFxXjn3Em4B6UBn3IWqtJfOqFmo5cOovEiovx9FLmE4m3A=mo,Suiiiip,5,2,2.0.18,2021-04-28 11:01:31,"Hai Kak Kang Bowo, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:27:17,2.0.18
c203067a-7bf6-42c6-beba-42bb2c6ec98a,arif romadhoni,https://play-lh.googleusercontent.com/a/ACg8ocIr_D4X1_-XxumaO2Rq8R6WLbU7hb3SvhJHWhfozykpqm8sVw=mo,Update terus tingkatkan keamanan dan slalu tambahkan fitur fitur terbaru nan canggih demi memenuhi kebutuhan customer sukses Jogjakita 🙏,5,4,,2021-04-28 10:28:33,"Hai Kak arif romadhoni, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:27:49,
6bec29dd-a466-4e95-b3d9-0613c7e17ea5,Bandang Istidadi,https://play-lh.googleusercontent.com/a/ACg8ocJaRocmQgFSmabGmfyBe6OANHgWTOC79sQcXAr0vIrBImMBIA=mo,Aplikasinya orang jogja,5,2,2.0.18,2021-04-28 10:22:53,"Hai Kak Bandang Istidadi, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:28:18,2.0.18
677f395a-5693-4296-99cd-bca635599c33,Dwi Purnomo,https://play-lh.googleusercontent.com/a-/ALV-UjVpce_88fVfE8f7epb7MwhE0ME2v0OT0hpIcihGV-w_UCakuKOT,"Sangat bagus,,,,",5,2,2.0.18,2021-04-28 10:10:38,"Hai Kak Dwi Purnomo, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:28:37,2.0.18
7343cc35-2877-454b-af6c-b13ee4a38c7a,Warto Setyo,https://play-lh.googleusercontent.com/a/ACg8ocKCxf0a_XNcIUf_7APEEc0kRp0KkU3SpVvqqISMefHKJcXe6g=mo,Semoga lebih baik lagi,5,2,,2021-04-28 08:19:33,"Hai Kak Warto Setyo, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:28:50,
6c3c8199-7191-42a2-870b-a964b14c1da9,Mey Mirza,https://play-lh.googleusercontent.com/a/ACg8ocLoHCEGmSARVoBM3adYhGLTgR9FzcPezcGklmGnOZBj66Vq9A=mo,"ojek online dgn harga termasyarakat,",5,2,,2021-04-28 02:51:15,"Hai kak Mey Mirza, terimakasih atas rating dan reviewnya, jelas dong kak JogjaKita pasti kasih harga paling murah untuk warga Jogja. Yuukk ajak teman dan saudara untuk menggunakan JogjaKita dan Nikmatin berbagai voucher promo tarif termurah di aplikasi JogjaKita.",2021-04-29 08:17:22,
5b44ee0c-da29-49ed-b93f-77ca1c04165f,Yua ari,https://play-lh.googleusercontent.com/a-/ALV-UjWtW16pRAVLBzoNXhXepitCFqhsyuR33nQJMQ8MV6dZJr1tGWiF,Ok,5,2,2.0.18,2021-04-27 13:01:41,"Hai Kak Yunia Lestari, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:21:33,2.0.18
f08f0a30-9340-4bae-b027-753ece58c1e4,Prabowo “Bowie” Ardhyanto,https://play-lh.googleusercontent.com/a-/ALV-UjWTp4UxT_Je0DgP9IchH7-1F8a1aCmPN76Lf6Cd0RsXS1QCzklYNw,Good,5,2,2.0.18,2021-04-27 12:10:59,"Hai Kak Prabowo Ardhyanto, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:23:47,2.0.18
30aa2d85-1384-40a7-91da-4c0cc0c4df50,Aldira Fathiya,https://play-lh.googleusercontent.com/a-/ALV-UjUEs2NzRB5elmq7Im6sF7XaK85yjphLE1uVie-g1ez3EO0OlNc,Bagus murah tapi susah masuknya,3,1,2.0.15,2021-04-27 11:12:57,"Hai Kak Aldira Fathiya, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:24:03,2.0.15
3e50a620-d96d-492d-992c-d868de9c25f5,Yoyok Waniboros,https://play-lh.googleusercontent.com/a/ACg8ocKt_vf2_gK4Qqg6Y5YtwJUnjSkil18KwP0i7ZNI_EDsxxfCyw=mo,Bagus,5,2,2.0.18,2021-04-27 07:54:19,"Hai Kak Yoyok Waniboros, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:24:16,2.0.18
8ad29c52-3d38-4b41-a454-446b6320444f,Rivan Rahmat,https://play-lh.googleusercontent.com/a/ACg8ocLITwmyCQhtxI_agFSGvY2r3mpXAHY-PxjgfwTe4zo_IzwcnQ=mo,mnto,5,2,2.0.17,2021-04-27 02:20:04,"Hai Kak Rivan Rahmat, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:26:13,2.0.17
3e11da0f-556f-4fd0-bc74-7741012cebef,Agusiza Agusiza,https://play-lh.googleusercontent.com/a/ACg8ocIesNJIrS74BnAAYXtKrSVANTneh6d9sFe1k1l1Xq7mo5JSTw=mo,Terima kasih,5,2,2.0.18,2021-04-27 01:20:14,"Hai Kak Agusiza Agusiza, makasih ya atas rating dan reviewnya. Kami merasa senang bisa membantu dan memudahkan Anda. Nikmati beragam Promo dan Informasi terbaru dari Jogjakita. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-29 10:26:29,2.0.18
b0dfcfaf-c444-47ca-8c8d-4e7617ab7686,Di A,https://play-lh.googleusercontent.com/a-/ALV-UjVZXP5AAanH5lunihqy6vGR-wk4l0fYEG80Uz195k6NqWzqXsA8,"harga makanan banyak yg berbeda dari yg di aplikasi,, saya pesan 4x harganya berbeda semua",1,0,2.0.18,2021-04-26 20:31:25,"Hai Kak Di A, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:47:53,2.0.18
9ae81d84-04c7-4acb-9ea6-9f8d58b5a6b5,Sidiq “Tour Travel” Zamruddhin,https://play-lh.googleusercontent.com/a-/ALV-UjXRhv61ruq2nqsBs1Y2o44nJfZp4NNoB3C_xBwZGnqMqMf8jfE,sip,5,2,2.0.16,2021-04-26 17:59:38,"Hai Kak Sidiq Zamruddhin, makasih atas rating dan reviewnya. Semoga dengan adanya Jogjakita, kamu mendapatkan kemudahan bertransaksi. Yuk kepoin beragam promo dan kuis via media sosial kami ya. Kalo ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:13:54,2.0.16
0aa0c059-afe3-4b42-9862-a80e98cda197,INDRA MUHARTO,https://play-lh.googleusercontent.com/a-/ALV-UjVfbJ5F82Os9etJhC-gT7wl8I3g0uzV5SQTbihkwbE50uOZcwtP,Untuk aplikasi awal tak kasih bintang 3. Dulu,3,0,2.0.18,2021-04-26 13:08:20,"Hai Kak INDRA MUHARTO, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:13:24,2.0.18
9ca3700e-0e93-41fc-94da-cf53961c2d7e,uffi mufidah,https://play-lh.googleusercontent.com/a-/ALV-UjW_Y0QBjHG9IbCfdFrdK5altlGd4Mp0RK-CMAZ9D4a4etuYNqEL,Suka logout sendiri klo lama ga dibuka aplikasi nya.,3,1,,2021-04-26 11:59:09,"Hai Kak uffi mufidah, makasih atas rating dan reviewnya. Selamat bergabung di Jogjakita. Semoga dengan layanan Jogjakita dapat membantu kemudahan Anda dalam bertransaksi. Nikmati juga beragam promo dan info terbaru dari Jogjakita tiap bulannya.",2021-04-29 10:16:47,
0436ad51-b510-4dc5-bb45-682d94f0d2eb,umi zaenah,https://play-lh.googleusercontent.com/a-/ALV-UjWWBXw0LJnDUMkjEULGCKJtW3lQFFHtvx6cdni_gMBCz9J7gJ8,Belanja bersama Luwes Mumtaz free ongkir,4,0,,2021-04-26 11:24:12,"Hai Kak umi zaenah, makasih atas rating dan reviewnya. Semoga dengan adanya Jogjakita, kamu mendapatkan kemudahan bertransaksi. Yuk kepoin beragam promo dan kuis via media sosial kami ya. Kalo ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:14:31,
c73a55f5-c4e7-4507-a511-9ab2bb1126db,Yulio Iskandar,https://play-lh.googleusercontent.com/a-/ALV-UjU4KGxCKOjTd9929yU5lucBAV-CBKp_xZD8xHBebroMlct5M_eJ,Apik,5,2,,2021-04-25 23:16:06,"Hai Kak Yulio Iskandar, makasih atas rating dan reviewnya. Semoga dengan adanya Jogjakita, kamu mendapatkan kemudahan bertransaksi. Yuk kepoin beragam promo dan kuis via media sosial kami ya. Kalo ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:14:34,
a38329e4-08b2-44cf-a8ae-48b4b5ca0cf3,Awalul Khasanah,https://play-lh.googleusercontent.com/a/ACg8ocLCSXm7079d_L_7zTwDQzicrS6FNMK8irZv1CVL2GAbZEmLmw=mo,Mantap,5,2,2.0.16,2021-04-24 18:09:23,"Hai Kak Awalul Khasanah, makasih atas rating dan reviewnya. Semoga dengan adanya Jogjakita, kamu mendapatkan kemudahan bertransaksi. Yuk kepoin beragam promo dan kuis via media sosial kami ya. Kalo ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:14:49,2.0.16
a6ab2679-f12f-43a7-a59d-24645c8ed4b2,Eka Prasetya,https://play-lh.googleusercontent.com/a/ACg8ocLR-U5j_38_XxXBA7fV2QxNLYh08eYyzFEySlUQP1W744VZfA=mo,"Tidak tau mengapa,tiba2 akkun dibekukan,padahal seering buat pesan food",1,0,,2021-04-24 09:04:55,"Hai Kak Eka Prasetya, makasih atas rating dan reviewnya. Selamat bergabung di Jogjakita. Semoga dengan layanan Jogjakita dapat membantu kemudahan Anda dalam bertransaksi. Nikmati juga beragam promo dan info terbaru dari Jogjakita tiap bulannya.",2021-04-29 10:16:26,
a4621474-a671-47d3-92b5-5831ab0a6c71,Decky Rahmantya,https://play-lh.googleusercontent.com/a/ACg8ocJT-ficmPakhcSMhdkSnBNyQG-ffLuNOnFdoBD3EFcT7v_lQQ=mo,Bagus sekali sangat membantu warga jogja,5,2,2.0.18,2021-04-23 21:08:32,"Hai Kak Decky Rahmantya, makasih atas rating dan reviewnya. Semoga dengan adanya Jogjakita, kamu mendapatkan kemudahan bertransaksi. Yuk kepoin beragam promo dan kuis via media sosial kami ya. Kalo ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:15:11,2.0.18
103b2422-0cef-44d6-9a2f-f6dd1f997a32,Anggi Tyas Pradipta,https://play-lh.googleusercontent.com/a/ACg8ocJe3HhE_oo_B9G665GKJoAEK9NVEerCS6uSigGmejDVzrMKsg=mo,Aplikasi susah digunakan,1,0,2.0.15,2021-04-23 16:40:05,"Hai Kak Anggi Tyas Pradipta, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:10:38,2.0.15
00f7b602-ee87-4058-ba67-bd953fd15e73,Adi Yuda,https://play-lh.googleusercontent.com/a-/ALV-UjWmDyEraq2gQyVfYuYfYG_oO3vgPVEGphheSW64QzCgX3y8nSXG,susahnya mau pick lokasi pengantaran maps tidak muncul.. harus pakai tulis alamat kah? repot ribet..,2,0,2.0.18,2021-04-23 14:10:35,"Hai Kak Adi Yuda, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:11:06,2.0.18
8f98572f-2236-49b9-8a56-e1677b525375,Cempluk Bono,https://play-lh.googleusercontent.com/a/ACg8ocI70-vXHsxvzU8n1F1-9aEJOjNatySdZTuDYRRpa94q7yFNfQ=mo,Promonya ditingkatkan min,5,2,,2021-04-23 13:28:43,"Hai Kak Cempluk Bono, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:11:21,
46aa79ed-20bc-4cba-834b-c2b3e371b7f6,Yusuf Suharman,https://play-lh.googleusercontent.com/a-/ALV-UjXhGTlLF_g89709FrSbMUeERRyyxbI7GyqMuGqPjRJxTh2B1cJ3,Aplikasi apaan mana pesan sejam kemudian baru datang ojeknya,1,0,,2021-04-23 12:51:29,"Hai Kak Yusuf Brawijaya, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:11:32,
0e5449c4-3839-4a70-91b2-b7f258bd5d66,Reog Mete,https://play-lh.googleusercontent.com/a/ACg8ocLJYDA2SzP73gXxqAYAvgrPd0BbA7byLFo2gbi2q4OTZK8K5g=mo,Tes ride,5,2,2.0.16,2021-04-22 19:34:18,"Hai Kak Reog Mete, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:11:45,2.0.16
5a1ae81d-ee49-47d4-bbad-39860f644c45,Sri Paryanti,https://play-lh.googleusercontent.com/a-/ALV-UjX7vZLuTFjzrFuiYfc6vFcozZZVG55ol15L3eCGBk1OEnb9VaN76w,Cara make promo jogjaride yg 5000 gimana ya??,5,2,2.0.18,2021-04-22 10:40:16,"Hai Kak Sri Paryanti, makasih atas rating dan reviewnya. Kami akan menjadikan ini sebagai masukan untuk pengembangan produk kami selanjutnya. Jogjakita akan terus berusaha melengkapi dan meningkatkan layanan untuk pelanggan setia seperti Anda. Jika ada kendala bisa lho contact tim CS kami melalui livechat/call center 082226657999",2021-04-29 10:11:59,2.0.18
c1dce11e-45b9-41bc-84b9-94581a731ea8,Odilia Larasati,https://play-lh.googleusercontent.com/a/ACg8ocJ7GfPemSYjLCwOEKuz3y85Gvs7aKJUZY-vyLskABuQkVw1zw=mo,"Aplikasi gak jelas! Awal2 aja lancar. Tiba2 logout sendiri, gak visa login. Pdhl msh punya saldo speedcash. Gak jelas bgt. Parah!",1,0,2.0.18,2021-04-21 15:34:24,"Hai Kak Odilia Larasati, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-22 01:16:01,2.0.18
5c62f31c-6ddc-45da-857a-43c18f456112,Aziz Trikusumq,https://play-lh.googleusercontent.com/a/ACg8ocJZBBx-oGN-38nYMXR8HQx0o_KKYaHgnkBiHQEyh21ofSwslA=mo,Apakah promo #5000 masih ada..?,1,0,2.0.17,2021-04-21 13:10:08,"Hai Kak Aziz Trikusumq, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-22 01:15:26,2.0.17
16b28ff9-09d3-4bf5-9546-1d8d784e0900,Arturo Valentino,https://play-lh.googleusercontent.com/a-/ALV-UjXNs9jrIvd4uA3cUfNjd9iS9D5jGggL21z3rembdp45xM4CFEw,"Penjemputan lama, kurang bisa diandalkan",2,1,2.0.18,2021-04-21 12:45:31,"Hai Kak Arturo Valentino, makasih ya atas rating dan reviewnya. Kami sangat mengapresiasi perhatian Anda kepada Jogjakita. Kami akan selalu berbenah dan berusaha memberikan yg terbaik untuk mitra kami. Apabila ada kendala silakan menghubungi melalui LiveChat/Call Center Jogjakita 08222-6657-999",2021-04-22 01:15:11,2.0.18
53545965-2eb1-4e1d-ba29-a495ea67fe54,Roy Permadi,https://play-lh.googleusercontent.com/a-/ALV-UjWsSqF3N4d-YxXnuYunRJd0FUUAoUFtj4szpL1p4bWC7q5j5Yr2,Bagus murah ... Sangat membantu Isi saldo pulsa dll lancar n cepat ada notifikasi Bnyk promo Promo 5000an sampai kapan ya kak?,5,5,2.0.18,2021-04-20 22:38:26,"Hallo Kak Roy Permadi, makasih ya atas rating dan reviewnya. Seneng banget nih kalo Jogjakita bisa memberikan manfaat buat Anda. Yuk kepoin promo dari kami via media sosial Jogjakita yang tentunya always update. Jangan ragu jika butuh info atau kendala bisa japri CS kami melalui LiveChat/Call Center 08222-6657-999",2021-04-22 01:12:43,2.0.18
fb174ad6-729d-443c-a108-06f429a9f01b,Roby Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocK1glNSApdDwfh9BC4ejFnQ9cVRa-MZK7QFCgPRGSDTzYPXyg=mo,Kok gak bisa ya,4,0,2.0.18,2021-04-20 19:34:55,"Hallo Kak Roby Nugroho, makasih ya atas rating dan reviewnya. Seneng banget nih kalo Jogjakita bisa memberikan manfaat buat Anda. Yuk kepoin promo dari kami via media sosial Jogjakita yang tentunya always update. Jangan ragu jika butuh info atau kendala bisa japri CS kami melalui LiveChat/Call Center 08222-6657-999",2021-04-22 01:13:14,2.0.18
1c3c0282-e371-43e7-a0b3-23f487fdf323,lia yurnalis,https://play-lh.googleusercontent.com/a-/ALV-UjWGyL_sdDAieUv6HaK0TpjQHkdefZUsjYxqOGpOnn4xDiS72y2L,"Kasih bintang 3 aja dulu, promo dan voucher suka hilang², seperti voucher ride di situ tertulis smpai tahun 2022 tapi kok tiba tiba hilang begitu saja Tolong di perbaiki dongg, biar langganan ride yang tidak bertnya² tentang promo ride nya Trimkasih",3,8,2.0.18,2021-04-20 14:49:23,"Hallo Kak lia yurnalis, makasih ya atas rating dan reviewnya. Seneng banget nih kalo Jogjakita bisa memberikan manfaat buat Anda. Yuk kepoin promo dari kami via media sosial Jogjakita yang tentunya always update. Jangan ragu jika butuh info atau kendala bisa japri CS kami melalui LiveChat/Call Center 08222-6657-999",2021-04-22 01:13:32,2.0.18
